indicator_code,indicator_name,year,value,unit
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2004,67,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2005,63,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2006,58,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2007,54,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2008,53,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2009,52,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2010,52,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2011,63,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2012,64,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2013,65,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2014,69,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2015,72,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2016,75,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2017,75,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2018,75,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2019,84,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2020,83,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2021,83,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2022,85,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2023,86,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2024,87,percent_one_year_olds
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2000,6.08,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2001,6.63,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2002,6.02,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2003,5.63,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2004,4.06,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2005,4.9,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2006,4.82,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2007,4.61,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2008,4.1,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2009,5.32,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2010,7.38,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2011,9.52,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2012,8.09,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2013,6.66,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2014,4.72,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2015,4.68,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2016,4.7,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2017,3.74,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2018,3.16,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2019,2.82,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2020,2.35,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2021,2.15,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2022,11.08,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2023,17.61,per_1000_at_risk
SH.MLR.INCD.P3,"Incidence of malaria (per 1,000 population at risk)",2024,12.77,per_1000_at_risk
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2000,275,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2001,275,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2002,275,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2003,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2004,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2005,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2006,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2007,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2008,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2009,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2010,276,per_100000_people
