week_end_date,change_category,rank_in_category,item_description,unit,price_current_pkr,price_previous_week_pkr,price_year_ago_pkr,wow_change_pct,yoy_change_pct,weight_lowest_group_pct,weight_combined_pct,impact_lowest_group_pct_points,impact_combined_pct_points,source_url
2026-06-11,unchanged,1,Rice Basmati Broken (Average Quality),1 Kg,216.2,216.2,202.77,0,6.62,2.961,1.2636,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,2,Beef with Bone (Average Quality),1 Kg,1249.38,1249.38,1106.88,0,12.87,2.4988,3.3533,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,3,Mutton (Average Quality),1 Kg,2354.14,2354.14,2034.13,0,15.73,0.5498,2.4387,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,4,Curd (Dahi) Loose,1 Kg,250.35,250.35,232.21,0,7.81,0.7366,1.8181,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,5,Powdered Milk NIDO 390 gm Polybag,Each,1151.97,1151.97,1062.99,0,8.37,0.0803,0.3817,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,6,Sugar Refined,1 Kg,149.32,149.32,177.16,0,-15.71,5.1148,3.1584,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,7,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Each,62.97,62.97,72.6,0,-13.26,0.2844,0.2279,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,8,Chilies Powder NATIONAL 200 gm Packet,Each,368.65,368.65,320,0,15.2,1.3896,0.8454,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,9,Tea Lipton Yellow Label 190 gm Packet,Each,447.06,447.06,447.07,0,0,3.1478,2.3913,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,10,Cooked Beef at Average Hotel,Per Plate,320.98,320.98,306.79,0,4.63,0.5033,1.0497,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,11,Cooked Daal at Average Hotel,Per Plate,173.23,173.23,164.47,0,5.33,1.3118,1.3014,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,12,Tea Prepared Ordinary,Per Cup,64.78,64.78,61.14,0,5.95,2.5003,2.3564,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,13,"Long Cloth 57"" Gul Ahmed/Al Karam",1 mtr,685.73,685.73,655.45,0,4.62,4.2221,3.9577,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,14,Shirting (Average Quality),1 mtr,536.98,536.98,498.69,0,7.68,0.0317,0.101,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,15,Lawn Printed Gul Ahmed/Al Karam,1 mtr,678.48,678.48,656.27,0,3.38,2.3442,2.1473,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,16,Georgette (Average Quality),1 mtr,317.89,317.89,301.9,0,5.3,0.7584,0.9024,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,17,Gents Sandal Bata,Pair,2499,2499,2499,0,0,0.635,0.5122,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,18,Gents Sponge Chappal Bata,Pair,699,699,599,0,16.69,0.211,0.164,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,19,Ladies Sandal Bata,Pair,1499,1499,1399,0,7.15,0.9919,1.0148,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,20,Electricity Charges for Q1,Per Unit,6.95,6.95,4.36,0,59.4,8.3627,12.9291,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,21,Gas Charges for Q1,MMBTU,2566.5,2566.5,1976.5,0,29.85,2.0674,3.0667,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,22,Firewood Whole,40 Kg,1490.36,1490.36,1316.32,0,13.22,5.0813,1.1969,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,23,Energy Saver Philips 14 Watt,Each,402.11,402.11,382.86,0,5.03,0.2495,0.3374,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,24,Sufi Washing Soap 250 gm Cake,Each,138.5,138.5,132,0,4.92,1.1178,0.5917,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,25,Match Box,Each,6.24,6.24,6.24,0,0,0.3495,0.1969,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,26,Hi-Speed Diesel,Per Litre,382.75,382.75,255.8,0,49.63,0.0114,0.0874,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,27,Telephone Call Charges,Per Minute,1.79,1.79,1.79,0,0,0.0645,0.5468,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-11,unchanged,28,Toilet Soap LIFEBUOY 115 gm,Each,116.34,116.34,111.48,0,4.36,0.8529,0.6784,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-11.06.2026.xlsx
2026-06-04,increase,1,Onions,1 Kg,94.34,73.61,47.01,28.16,100.68,2.6815,1.6822,0.3266480888,0.1923152762,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,2,Potatoes,1 Kg,43.68,35.83,70.95,21.91,-38.44,2.2955,1.2157,0.1597628322,0.07943213852,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,3,Tomatoes,1 Kg,74.7,68.18,61.93,9.56,20.62,1.4395,0.9816,0.0001192037547,5.593812572e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,4,Bananas (Kela) Local,1 Dozen,198.1,195.75,181.16,1.2,9.35,0.7124,0.9413,0.0008046253441,0.0009789172001,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,5,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,1537.49,1523.64,1467.35,0.91,4.78,3.2833,1.4648,0.0326022269,0.01367687174,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,6,Sufi Washing Soap 250 gm Cake,Each,138.5,137.56,132,0.68,4.92,1.1178,0.5917,0.02518179318,0.0125021711,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,7,LPG 11.67 kg Cylinder,Each,4784.8,4753.64,3045.96,0.66,57.09,0.6145,1.437,0.02223150025,0.04883398375,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,8,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,3042.82,3023.48,2895.98,0.64,5.07,2.148,3.126,0.01823817447,0.02494840407,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,9,Milk fresh (Un-boiled),1 Ltr,214.07,212.77,199.67,0.61,7.21,17.5449,18.3937,0.07843607058,0.07719461349,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,10,Wheat Flour Bag,20 Kg,2431.05,2416.78,1520.57,0.59,59.88,6.1372,3.9725,0.02711885419,0.01647377802,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,11,Cigarettes Capstan 20'S Packet,Each,249.73,248.31,240.59,0.57,3.8,1.617,1.0931,0.04336036576,0.02752155785,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,12,Eggs Hen (Farm),1 Dozen,237.04,235.77,323.27,0.54,-26.67,1.178,1.4424,0.01236738955,0.01420828393,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,13,Gur (Average Quality),1 Kg,224.92,223.76,225.1,0.52,-0.08,0.2341,0.1075,0.000268208448,0.0001118762514,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,14,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,599.7,596.99,566.7,0.45,5.82,3.2833,1.4648,0.02536059881,0.01060027482,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,15,Tea Prepared Ordinary,Per Cup,64.78,64.54,61.14,0.37,5.95,2.5003,2.3564,0.006884016833,0.006097255704,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,16,Cooked Daal at Average Hotel,Per Plate,173.23,172.65,164.47,0.34,5.33,1.3118,1.3014,0.006019789611,0.005621781635,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,17,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,153.97,153.5,152.8,0.31,0.77,0.5922,0.1671,0.001668852566,0.0004475050058,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,18,Sugar Refined,1 Kg,149.32,148.93,176.84,0.26,-15.56,5.1148,3.1584,0.005811183041,0.003384256606,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,19,Powdered Milk NIDO 390 gm Polybag,Each,1151.97,1149.32,1055.3,0.23,9.16,0.0803,0.3817,0.0001490046933,0.0005873503201,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,20,Toilet Soap LIFEBUOY 115 gm,Each,116.34,116.28,111.48,0.05,4.36,0.8529,0.6784,0.00044701408,0.0003076596915,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,21,Pulse Masoor (Washed),1 Kg,258.72,258.64,295.69,0.03,-12.5,0.6545,0.4608,-0.001400644117,-0.0009229790744,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,increase,22,Curd (Dahi) Loose,1 Kg,250.35,250.31,231.62,0.02,8.09,0.7366,1.8181,0.0005960187734,0.001398453143,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,1,Chicken Farm Broiler (Live),1 Kg,330.22,364.8,378.87,-9.48,-12.84,2.9269,3.8681,-0.2869532385,-0.3558783558,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,2,Garlic (Lehsun),1 Kg,369.96,407.15,345.57,-9.13,7.06,0.6807,0.5795,-0.01150316233,-0.009201821681,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,3,Hi-Speed Diesel,Per Litre,382.75,411.59,255.8,-7.01,49.63,0.0114,0.0874,-0.001251639424,-0.00889416199,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,4,Petrol Super,Per Litre,383.76,411.76,254.82,-6.8,50.6,1.4673,6.7018,-0.1650972002,-0.7077011976,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,5,Pulse Gram,1 Kg,245.89,246.83,317.72,-0.38,-22.61,0.7967,0.4711,-0.001698653504,-0.0009229790744,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,6,Pulse Mash (Washed),1 Kg,463.95,465.55,461.38,-0.34,0.56,0.2855,0.3269,-0.001043032853,-0.001118762514,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,7,Pulse Moong (Washed),1 Kg,385.29,385.73,403.47,-0.11,-4.51,0.8715,0.4816,-0.005542974593,-0.002880813475,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,8,Mustard Oil (Average Quality),1 Kg,551.71,551.93,527.06,-0.04,4.68,0.0216,0.0341,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,9,Beef with Bone (Average Quality),1 Kg,1249.38,1249.66,1106.88,-0.02,12.87,2.4988,3.3533,-0.003009894806,-0.003775823486,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,decrease,10,Firewood Whole,40 Kg,1490.36,1490.46,1316.32,-0.01,13.22,5.0813,1.1969,-0.0002086065707,-5.593812572e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,1,Rice Basmati Broken (Average Quality),1 Kg,216.2,216.2,202.27,0,6.89,2.961,1.2636,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,2,Bread plain (Small Size),Each,118.13,118.13,108.83,0,8.55,0.1041,0.5698,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,3,Mutton (Average Quality),1 Kg,2354.14,2354.14,2031.97,0,15.86,0.5498,2.4387,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,4,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Each,62.97,62.97,72.6,0,-13.26,0.2844,0.2279,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,5,Chilies Powder NATIONAL 200 gm Packet,Each,368.65,368.65,320,0,15.2,1.3896,0.8454,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,6,Tea Lipton Yellow Label 190 gm Packet,Each,447.06,447.06,447.07,0,0,3.1478,2.3913,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,7,Cooked Beef at Average Hotel,Per Plate,320.98,320.98,306.79,0,4.63,0.5033,1.0497,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,8,"Long Cloth 57"" Gul Ahmed/Al Karam",1 mtr,685.73,685.73,655.45,0,4.62,4.2221,3.9577,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,9,Shirting (Average Quality),1 mtr,536.98,536.98,498.69,0,7.68,0.0317,0.101,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,10,Lawn Printed Gul Ahmed/Al Karam,1 mtr,678.48,678.48,656.27,0,3.38,2.3442,2.1473,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,11,Georgette (Average Quality),1 mtr,317.89,317.89,301.9,0,5.3,0.7584,0.9024,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,12,Gents Sandal Bata,Pair,2499,2499,2499,0,0,0.635,0.5122,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,13,Gents Sponge Chappal Bata,Pair,699,699,599,0,16.69,0.211,0.164,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,14,Ladies Sandal Bata,Pair,1499,1499,1399,0,7.15,0.9919,1.0148,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,15,Electricity Charges for Q1,Per Unit,6.95,6.95,4.36,0,59.4,8.3627,12.9291,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,16,Gas Charges for Q1,MMBTU,2566.5,2566.5,1976.5,0,29.85,2.0674,3.0667,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,17,Energy Saver Philips 14 Watt,Each,402.11,402.11,382.86,0,5.03,0.2495,0.3374,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,18,Match Box,Each,6.24,6.24,6.24,0,0,0.3495,0.1969,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-06-04,unchanged,19,Telephone Call Charges,Per Minute,1.79,1.79,1.79,0,0,0.0645,0.5468,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-04.06.2026.xlsx
2026-05-21,increase,1,Tomatoes,1 Kg,68.18,63.62,50.66,7.17,34.58,1.4395,0.9816,0.06992898694,0.04465996953,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,2,Onions,1 Kg,73.61,69.39,43.73,6.08,68.33,2.6815,1.6822,0.1225544213,0.07198005077,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,3,Wheat Flour Bag,20 Kg,2416.78,2373.06,1515.7,1.84,59.45,6.1372,3.9725,0.1391431972,0.08430196496,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,4,"Long Cloth 57"" Gul Ahmed/Al Karam",1 mtr,685.73,679.17,655.45,0.97,4.62,4.2221,3.9577,0.05527606463,0.04850708301,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,5,Georgette (Average Quality),1 mtr,317.89,314.91,301.9,0.95,5.3,0.7584,0.9024,0.0039610542,0.004432543792,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,6,Potatoes,1 Kg,35.83,35.52,61.8,0.87,-42.02,2.2955,1.2157,0.003871707113,0.001895679106,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,7,Cooked Daal at Average Hotel,Per Plate,172.65,171.42,164.44,0.72,4.99,1.3118,1.3014,0.01009622086,0.009366884995,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,8,Tea Prepared Ordinary,Per Cup,64.54,64.27,61.14,0.42,5.56,2.5003,2.3564,0.04970676286,0.04385151815,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,9,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,3023.48,3013.18,2896.65,0.34,4.38,2.148,3.126,0.01075143283,0.01460788017,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,10,Curd (Dahi) Loose,1 Kg,250.31,249.45,231.62,0.34,8.07,0.7366,1.8181,0.00556930177,0.01285158923,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,11,Mutton (Average Quality),1 Kg,2354.14,2346.89,2031.97,0.31,15.86,0.5498,2.4387,0.006373425555,0.02637224168,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,12,Milk fresh (Un-boiled),1 Ltr,212.77,212.14,198.74,0.3,7.06,17.5449,18.3937,0.1350630135,0.1325581493,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,13,Powdered Milk NIDO 390 gm Polybag,Each,1149.32,1146.3,1057.42,0.26,8.69,0.0803,0.3817,2.978236241e-05,0.0001672658035,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,14,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,1523.64,1520.14,1471.25,0.23,3.56,3.2833,1.4648,0.01435509868,0.005965813658,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,15,Cooked Beef at Average Hotel,Per Plate,320.98,320.31,306.79,0.21,4.63,0.5033,1.0497,0.000804123785,0.001561147499,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,16,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,596.99,595.81,568.06,0.2,5.09,3.2833,1.4648,0.01090034464,0.004571931962,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,17,Shirting (Average Quality),1 mtr,536.98,536.21,497.93,0.14,7.84,0.0317,0.101,2.978236241e-05,0.0001115105357,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,18,Beef with Bone (Average Quality),1 Kg,1249.66,1248.65,1106.65,0.08,12.92,2.4988,3.3533,0.001399771033,0.001756290937,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,19,Bread plain (Small Size),Each,118.13,118.04,108.83,0.08,8.55,0.1041,0.5698,0.0003573883489,0.001700535669,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,20,Gur (Average Quality),1 Kg,223.76,223.61,221.59,0.07,0.98,0.2341,0.1075,-5.956472482e-05,-2.787763391e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,21,Mustard Oil (Average Quality),1 Kg,551.93,551.55,524.98,0.07,5.13,0.0216,0.0341,5.956472482e-05,8.363290174e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
2026-05-21,increase,22,Lawn Printed Gul Ahmed/Al Karam,1 mtr,678.48,678.09,656.27,0.06,3.38,2.3442,2.1473,0.0008934708723,0.0007805737496,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-21.05.2026.xlsx
